SubCategoryID,GroupName,SubGroup,ItemName,ItemDescription,ItemCode,Manufacturer_ID,Manufacturer,Expirable,MinLevel,MaxLevel,ReorderLevel,ReorderQty,MinUnit,MaxUnit,ConversionFactor
,MEDICAL STORE,MEDICINE,AZAX 100 MG ( 15 ML ) SUSPENSION,AZAX 100 MG ( 15 ML ) SUSPENSION,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,AZAX 250 MG TAB,AZAX 250 MG TAB,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,AZAX -500 TAB,AZAX -500 TAB,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,AZIMAX-500 TAB,AZIMAX-500 TAB,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,AZITHRAL 250MG,AZITHRAL 250MG,,,ALEMBIC LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,AZORAN 50MG,AZORAN 50MG,,,RPG LIFESCIENCES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,AZTOLET 10 MG TAB,AZTOLET 10 MG TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,AZTOLET 20 MG TAB,AZTOLET 20 MG TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BACFEN 10MG,BACFEN 10MG,,,ICON LIFE SCIENCES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BACFEN 5MG,BACFEN 5MG,,,ICON LIFE SCIENCES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BACTOCLAV DS 457 ORAL SUS,BACTOCLAV DS 457 ORAL SUS,,,MICRO LABS LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BACTRIM DS TAB,BACTRIM DS TAB,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BACTRIM SUSP-50ML,BACTRIM SUSP-50ML,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BARD COMOPSIX CIRCLE  4.5X 11.4,BARD COMOPSIX CIRCLE  4.5X 11.4,,,BARD MESH,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BASIVITE-C,BASIVITE-C,,,GRAY ANON FORMULATIONS (P) LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BAXIN D 500MG CAP,BAXIN D 500MG CAP,,,LYKA HEALTHCARE LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BECOSULES,BECOSULES,,,PFIZER LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BENADON  40MG,BENADON  40MG,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BENDEX   SUSPENSION,BENDEX   SUSPENSION,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BENDEX 400MG,BENDEX 400MG,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BETACAP TR 40,BETACAP TR 40,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BETACARD-H,BETACARD-H,,,TORRENT PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BETADINE GARGLE 100ML,BETADINE GARGLE 100ML,,,"WIN MEDICARE LTD,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BETADINE GARGLE 100ML,BETADINE GARGLE 100ML,,,"WIN MEDICARE LTD,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BETNESOL ORAL DROPS,BETNESOL ORAL DROPS,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BETNI INJ,BETNI INJ,,,INTAS PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BETNISOL,BETNISOL,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BETNOVATE-GM-OINTMENT 20GM,BETNOVATE-GM-OINTMENT 20GM,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BIFILAC,BIFILAC,,,TABLETS (INDIA) LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BILIARY METAL STENT,BILIARY METAL STENT,,,shaili endoscopy,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BILOVAS TAB,BILOVAS TAB,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BIOMAB EFGR INJ 50MG /10 ML,BIOMAB EFGR INJ 50MG /10 ML,,,BIOCON,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BIOSTAR GOLD CAP,BIOSTAR GOLD CAP,,,MICRO LABS LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BIZFER - XT TAB,BIZFER - XT TAB,,,UNIQUE LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BLEOCIP 15UTS INJ,BLEOCIP 15UTS INJ,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,B-LONG 100MG,B-LONG 100MG,,,TORRENT PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,B-PROTEIN CHOCOLATE,B-PROTEIN CHOCOLATE,,,BRITISH BIOLOGICAL LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BRILINTA TAB,BRILINTA TAB,,,ASTRA ZENECA PHARMA IND. LTD.,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BRUFEN 200MG,BRUFEN 200MG,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BRUFEN 400MG,BRUFEN 400MG,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BUDAMATE 100  ROTOCAPS,BUDAMATE 100  ROTOCAPS,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BUDAMATE 100 TRANSHALER,BUDAMATE 100 TRANSHALER,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BUDAMATE 200 INHALER,BUDAMATE 200 INHALER,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BUDAMATE 200 TRANSCAPS,BUDAMATE 200 TRANSCAPS,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BUDAMATE 400 TRANSPULES,BUDAMATE 400 TRANSPULES,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BUDAMATE-400 INHALER,BUDAMATE-400 INHALER,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BUDATE 200 TRANSHALER,BUDATE 200 TRANSHALER,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BUDATE TRANSPULS,BUDATE TRANSPULS,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BUDESAL 0.5 MG RESPULES,BUDESAL 0.5 MG RESPULES,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BUDESAL 1 MG RESPULSE,BUDESAL 1 MG RESPULSE,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BUSCOGAST TAB,BUSCOGAST TAB,,,BOEHRINGER INGELHEIM,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CAAT 10 MG TAB,CAAT 10 MG TAB,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CAAT 40 MG TAB,CAAT 40 MG TAB,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CAAT 80 MG TAB,CAAT 80 MG TAB,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CACHPAR I.V 100 ML,CACHPAR I.V 100 ML,,,CACHET PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CADIWIN 500 MG TAB,CADIWIN 500 MG TAB,,,CADILA HEALTHCARE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CADOLAC INJ,CADOLAC INJ,,,CADILA HEALTHCARE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CADOTRIL 15MG SACH,CADOTRIL 15MG SACH,,,DR.REDDYS LABORATORIES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CALAK LOTION 50ML,CALAK LOTION 50ML,,,MENARINI,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CALAPTIN 40MG,CALAPTIN 40MG,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CALCIROL GRANULES,CALCIROL GRANULES,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CALIGNO 2 % JELLY 30 GM,CALIGNO 2 % JELLY 30 GM,,,CACHET PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CALINOLID 600 TAB,CALINOLID 600 TAB,,,CACHET PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CALINOLID IV 600,CALINOLID IV 600,,,CACHET PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CALPOL -250 MG SUS,CALPOL -250 MG SUS,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CALPOL 500 MG TAB,CALPOL 500 MG TAB,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CALURAN 50MG TAB,CALURAN 50MG TAB,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CANDID B CREAM,CANDID B CREAM,,,GLENMARK PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CANDID CREAM 30GM,CANDID CREAM 30GM,,,GLENMARK PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CANDID MOUTH PAINT,CANDID MOUTH PAINT,,,GLENMARK PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CANDID POWDER 100GM,CANDID POWDER 100GM,,,GLENMARK PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CANDID TV SUS 75ML,CANDID TV SUS 75ML,,,GLENMARK PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CANDID V GEL,CANDID V GEL,,,GLENMARK PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CANSOFT CL,CANSOFT CL,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CARDIOLAX GRAULES 90GM,CARDIOLAX GRAULES 90GM,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CARDIVAS 12.5MG,CARDIVAS 12.5MG,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CARDIVAS 3.125,CARDIVAS 3.125,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CARDIVAS 6.25,CARDIVAS 6.25,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CARDIVAS CR 20 MG TAB,CARDIVAS CR 20 MG TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CARDIVAS CR10MG TAB,CARDIVAS CR10MG TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CARDIVAS CR40MG TAB,CARDIVAS CR40MG TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CARIPILL TAB,CARIPILL TAB,,,MICRO LABS LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CARNISURE 500 MG TAB,CARNISURE 500 MG TAB,,,TORRENT PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CARTIGEN 1500 TAB,CARTIGEN 1500 TAB,,,PHARMED LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CASTOR OIL 50ML,CASTOR OIL 50ML,,,PRS CHEMICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CASTOR OIL 50ML,CASTOR OIL 50ML,,,INDIAN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CASTOR OIL 50ML,CASTOR OIL 50ML,,,ARUN LABS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CAVERTA   25MG,CAVERTA   25MG,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CCM (TAB),CCM (TAB),,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CEFAXONE  250MG  INJ.,CEFAXONE  250MG  INJ.,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CEFAXONE  500MG  INJ.,CEFAXONE  500MG  INJ.,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CEFOGEN 750 MG INJ,CEFOGEN 750 MG INJ,,,CADILA HEALTHCARE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CEFOPRIM 1.5 GM INJ,CEFOPRIM 1.5 GM INJ,,,UNITED BIOTECH,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CEHAM 2 ML INJ,CEHAM 2 ML INJ,,,ALKEM LABORATORIES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CEHAM 500 MG TAB,CEHAM 500 MG TAB,,,ALKEM LABORATORIES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CELETOIN 100 MG TAB,CELETOIN 100 MG TAB,,,INTAS PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CELPLAT 10 MG INJ,CELPLAT 10 MG INJ,,,celon lab,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CELPLAT 50MG INJ,CELPLAT 50MG INJ,,,celon lab,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CELTRANZ INJ (500MG/5 ML ),CELTRANZ INJ (500MG/5 ML ),,,celon lab,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CEPHADEX 500 CAP,CEPHADEX 500 CAP,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CEPODEM 100 MG DRY SUS 30ML,CEPODEM 100 MG DRY SUS 30ML,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CEPODEM 100 TAB,CEPODEM 100 TAB,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CEPODEM 200MG,CEPODEM 200MG,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CEPODEM 50 DRY SUS 30 ML,CEPODEM 50 DRY SUS 30 ML,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CEPODEM 50MG OREL SUSPENSION,CEPODEM 50MG OREL SUSPENSION,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CEPODEM XP 325 TAB,CEPODEM XP 325 TAB,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CERUVIN 75MG,CERUVIN 75MG,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CERUVIN A 75MG,CERUVIN A 75MG,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CETADOM   500MG TAB,CETADOM   500MG TAB,,,INTAS PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CETAPIN XR 500MG,CETAPIN XR 500MG,,,AVENTIS PHARMA LIMIUTED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CETIL 250 TAB,CETIL 250 TAB,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CETIL 500MG,CETIL 500MG,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CHEKBAK D3 TAB,CHEKBAK D3 TAB,,,INTAS PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CHERICOF LS SYR 100 ML,CHERICOF LS SYR 100 ML,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CHERICOF SYRUP 100ML,CHERICOF SYRUP 100ML,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CHERICOF SYRUP 60ML,CHERICOF SYRUP 60ML,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CHLORPRAMAZINE 50MG,CHLORPRAMAZINE 50MG,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CHYMORAL FORTE,CHYMORAL FORTE,,,TORRENT PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CHYMORAL FORTE DS TAB,CHYMORAL FORTE DS TAB,,,TORRENT PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CILACAR 10 MG TAB,CILACAR 10 MG TAB,,,UNIQUE LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CILAXIN INJ(500 MG + 500 MG ),CILAXIN INJ(500 MG + 500 MG ),,,GERMEN REMEDIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CILODAC 100MG TAB,CILODAC 100MG TAB,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CILODAC 50MG,CILODAC 50MG,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CIPBACT IV,CIPBACT IV,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CIPLAR 10,CIPLAR 10,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CIPLAR 40MG TAB,CIPLAR 40MG TAB,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CIPLAR LA 40MG,CIPLAR LA 40MG,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CIPLAR -LA80MG,CIPLAR -LA80MG,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CIPLOX D EYE DROPS,CIPLOX D EYE DROPS,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CIPLOX TZ,CIPLOX TZ,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CIPLOX-250,CIPLOX-250,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CIPRODAC 250 TAB,CIPRODAC 250 TAB,,,CADILA HEALTHCARE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CIPRODAC 500 TAB,CIPRODAC 500 TAB,,,CADILA HEALTHCARE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CITILIN 2 ML INJ,CITILIN 2 ML INJ,,,"UNICHEM LABORATORIES LTD,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CITROMACALVIT TAB,CITROMACALVIT TAB,,,NOVARTIS LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CLAVIX - 300MG TAB,CLAVIX - 300MG TAB,,,INTAS PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CLAVIX 75MG TAB,CLAVIX 75MG TAB,,,INTAS PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CLAVIX AS 75MG,CLAVIX AS 75MG,,,INTAS PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CLEAR GEL 20GM,CLEAR GEL 20GM,,,H&H PHARAMACEUTICALS PVT LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLE,CLING DRAPE,CLING DRAPE,,,SURGICARE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CLOBA 10MG TAB,CLOBA 10MG TAB,,,INTAS PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CLOBA 5MG TAB,CLOBA 5MG TAB,,,INTAS PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CLONATE OIN-20G,CLONATE OIN-20G,,,H&H PHARAMACEUTICALS PVT LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CLONATE-F CREAM-10GM,CLONATE-F CREAM-10GM,,,MANEESH PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CLONATE-F CREAM-10GM,CLONATE-F CREAM-10GM,,,H&H PHARAMACEUTICALS PVT LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,COBATUS TAB ( 500 MCG ),COBATUS TAB ( 500 MCG ),,,ICON LIFE SCIENCES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,COGNIFAST TAB,COGNIFAST TAB,,,ICON LIFE SCIENCES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,COLICAID SYRP 60 ML,COLICAID SYRP 60 ML,,,MEYER VITABIOTICS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,COLICRAFT FORT 2.0 MILLION IU,COLICRAFT FORT 2.0 MILLION IU,,,UNITED BIOTECH,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,COLOSPA RETARD,COLOSPA RETARD,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,COLSTIM 1 ML VIAL,COLSTIM 1 ML VIAL,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,COMBUNEX 800MG,COMBUNEX 800MG,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,COMBUTOL  800MG,COMBUTOL  800MG,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,COMBUTOL 1000MG,COMBUTOL 1000MG,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,COMBUTOL 600MG,COMBUTOL 600MG,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,COMBUTOL 800MG,COMBUTOL 800MG,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,COMPLAMINA RETARD 500MG,COMPLAMINA RETARD 500MG,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CONCOR 5MG,CONCOR 5MG,,,MERIND PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CORIMINIC DROPS QR DROPS 15 ML,CORIMINIC DROPS QR DROPS 15 ML,,,WANBURY LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CORTISUM 100MG VIAL INJ,CORTISUM 100MG VIAL INJ,,,"UNICHEM LABORATORIES LTD,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,COVERSYL 4MG,COVERSYL 4MG,,,SERDIA PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,COVERSYL 4MG,COVERSYL 4MG,,,SERUM INSTITUTE OF INDIA LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CREMAFFIN  LIQUID,CREMAFFIN  LIQUID,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CREMAFFIN PLUS SYR,CREMAFFIN PLUS SYR,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CREMALAX,CREMALAX,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CREON-10000 CAP,CREON-10000 CAP,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CRESP 40 MCG/0.4 ML PFS INJ,CRESP 40 MCG/0.4 ML PFS INJ,,,DR.REDDYS LABORATORIES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CRIXAN ORAL SUSPENSION 30 ML,CRIXAN ORAL SUSPENSION 30 ML,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CTD 12.5 MG TAB,CTD 12.5 MG TAB,,,IPCA LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CTD 6.25 TAB,CTD 6.25 TAB,,,IPCA LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CYCLOCEL-1GM INJ,CYCLOCEL-1GM INJ,,,celon lab,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CYCLOCEL-1GM INJ,CYCLOCEL-1GM INJ,,,FREENS KOBI,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CYCLOPAM,CYCLOPAM,,,INDOCO REMEDIES,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CYSTONE,CYSTONE,,,HIMALAYA HERBAL HEALTHCARE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CYTODROX 500 MG CAP,CYTODROX 500 MG CAP,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CYTOLOG 200MG,CYTOLOG 200MG,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CYTOLOGY BRUSH,CYTOLOGY BRUSH,,,shaili endoscopy,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,CYTOPLATIN 50 INJ,CYTOPLATIN 50 INJ,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,DAFLON 500MG,DAFLON 500MG,,,SERDIA PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,DALACIN-C- 300MG,DALACIN-C- 300MG,,,PFIZER LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,DANOGEN 200 MG CAPS,DANOGEN 200 MG CAPS,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,DAONIL,DAONIL,,,AVENTIS PHARMA LIMIUTED,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,DAZTOR 10 TAB,DAZTOR 10 TAB,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
